Order,Design No,Design,Curve01,Curve02,Curve03,Curve04,Curve05,Curve06,Curve07,Curve08,Curve09,Curve10,File01,File02,File03,File04,File05,File06,File07,File08,File09,File10
1,A0126  ,APPLICATOR                    ,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
453,A7250  ,ZOOM STRIPE III               ,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13, , , ,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt, , , ,
454,8194,BAMBOLINA,DEC59/5,DEC59/5,DEC59/5,DEC59/5,DEC59/5, , , , , ,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt, , , , , ,
455,8025   ,PEMBINA STRIPE                ,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , ,
456,13738  ,BALANTYNE                     ,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13, , , ,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt, , , ,
457,12737  ,ANNEX                         ,AVA8,AVA8, , , , , , , , ,AVA8.txt,AVA8.txt, , , , , , , , ,
458,11055  ,TOBOSO                        ,AVA8,AVA8,AVA8,AVA8, , , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , , ,
459,10920  ,CUB PAWS II                   ,AVA8, , , , , , , , , ,AVA8.txt, , , , , , , , , ,
460,10264  ,PRIDE STRIPE NEGATIVE         ,FAS15, , , , , , , , , ,Fashion15.txt, , , , , , , , , ,
461,14342  ,INSIDER STRIPE                ,AVA12,AVA12,AVA12,AVA12,AVA12,AVA12,AVA12, , , ,Missing,Missing,Missing,Missing,Missing,Missing,Missing, , , ,
462,16437  ,ZEBRA SPOTLIGHT               ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
463,16297  ,CHARLEMON                     ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
464,8964   ,FAUX BOIS                     ,CSS13,CSS13,CSS13, , , , , , , ,CSS13.txt,CSS13.txt,CSS13.txt, , , , , , , ,
465,C5404  ,YUKKA                         ,DEC59/5,DEC59/5, , , , , , , , ,Decorflair 59-5.txt,Decorflair 59-5.txt, , , , , , , , ,
466,16731  ,TB ARABESQUE                  ,EQ1,EQ1,EQ1,EQ1, , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , ,
467,13144  ,MAYLEE II                     ,AVA8,AVA8,AVA8,AVA8, , , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , , ,
468,13884  ,CLARKSDALE                    ,AVA12,AVA12,AVA12,AVA12,AVA12,AVA12,AVA12,AVA12, , ,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing, , ,
469,14341  ,HOME GROWN                    ,AVA12,AVA12,AVA12,AVA12,AVA12, , , , , ,Missing,Missing,Missing,Missing,Missing, , , , , ,
470,14329  ,HERRINGTON                    ,AVA10,AVA10, , , , , , , , ,AVA10.txt,AVA10.txt, , , , , , , , ,
471,14533  ,FACE TO FACE                  ,AVA12,AVA12,AVA12, , , , , , , ,Missing,Missing,Missing, , , , , , , ,
472,14866  ,AURORA DAMASK                 ,AVA12,AVA12,AVA12,AVA12, , , , , , ,Missing,Missing,Missing,Missing, , , , , , ,
473,14867  ,BOREALIS STRIPE               ,AVA12,AVA12,AVA12,AVA12,AVA12, , , , , ,Missing,Missing,Missing,Missing,Missing, , , , , ,
474,15021,CHARTON,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , ,
475,15100  ,HARMONIC                      ,EQ1,EQ1,EQ1, , , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , , ,
476,14914  ,MAVERICK                      ,EQ1,EQ1,EQ1,EQ1,EQ1, , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , ,
477,14967  ,AMIRA                         ,EQ1,EQ1,EQ1,EQ1,EQ1, , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , ,
478,15741  ,HANSI PLAID                   ,EQ1,EQ1,EQ1,EQ1,EQ1, , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , ,
479,15238  ,PUJA                          ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , ,
480,13610  ,BROOKFIELD                    ,AVA8,AVA8,AVA8,AVA8,AVA8, , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , ,
481,13529  ,SNAPDRAGON                    ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , ,
482,13451  ,VARICK                        ,AVA8,AVA8,AVA8,AVA8, , , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , , ,
483,10222  ,TURNBULL STRIPE               ,AVA8,AVA8,AVA8,AVA8,AVA8, , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , ,
484,11053  ,ZANTINUS                      ,FAS15, , , , , , , , , ,Fashion15.txt, , , , , , , , , ,
485,12099  ,ELIROSY                       ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , ,
486,16316  ,INFORMAL                      ,EQ1,EQ1, , , , , , , , ,eQ1.txt,eQ1.txt, , , , , , , , ,
487,16327  ,SEQUEL                        ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , ,
488,15958,SEAWEED,EQ1,EQ1,EQ1,EQ1, , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , ,
489,15906  ,SOUND STRIPE                  ,EQ1,EQ1, , , , , , , , ,eQ1.txt,eQ1.txt, , , , , , , , ,
490,8921   ,DOVEE STRIPE                  ,CSS13,CSS13, , , , , , , , ,CSS13.txt,CSS13.txt, , , , , , , , ,
491,9970   ,COASTAL STRIPE                ,DEC59/5,DEC59/5,DEC59/5, , , , , , , ,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt, , , , , , , ,
492,C7191,VEASNA II,FAS15,FAS15, , , , , , , , ,Fashion15.txt,Fashion15.txt, , , , , , , , ,
493,X9595  ,EL JOURADO                    ,K2,K2,K2,K2,K2,K2, , , , ,K2B.txt,K2B.txt,K2B.txt,K2B.txt,K2B.txt,K2B.txt, , , , ,
494,12789  ,GHADAH II                     ,AVA8,AVA8, , , , , , , , ,AVA8.txt,AVA8.txt, , , , , , , , ,
495,13824  ,VAQUERO                       ,AVA8,AVA8, , , , , , , , ,AVA8.txt,AVA8.txt, , , , , , , , ,
496,14299  ,BOSCO STRIPE                  ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , ,
497,14338  ,WISH LIST                     ,AVA12,AVA12, , , , , , , , ,Missing,Missing, , , , , , , , ,
498,15953  ,MILBY                         ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , ,
499,C6286  ,SEFTON                        ,FAS14,FAS14,FAS14,FAS14,FAS14,FAS14,FAS14,FAS14, , ,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing, , ,
500,C6315  ,OVATION II                    ,DEC59,DEC59,DEC59,DEC59,DEC59,DEC59, , , , ,Missing,Missing,Missing,Missing,Missing,Missing, , , , ,
501,9058   ,AQUARIUM                      ,K2,K2,K2,K2,K2,K2, , , , ,K2B.txt,K2B.txt,K2B.txt,K2B.txt,K2B.txt,K2B.txt, , , , ,
502,8462,ORPHEUM,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , ,
503,7802   ,UZO                           ,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , ,
504,14426  ,PALM SPRINGS                  ,AVA8,AVA8,AVA8,AVA8, , , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , , ,
505,15901  ,BRIONY                        ,EQ1,EQ1,EQ1,EQ1, , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , ,
506,14497,BAAL BECK II,AVA12,AVA12, , , , , , , , ,Missing,Missing, , , , , , , , ,
507,15122  ,SAHA                          ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , ,
508,15309  ,CANASTA II                    ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
509,A3303  ,ROYAL STRIPE II               ,FAS15,FAS15, , , , , , , , ,Fashion15.txt,Fashion15.txt, , , , , , , , ,
510,11281  ,HOBO                          ,AVA8,AVA8,AVA8,AVA8, , , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , , ,
511,10277  ,ISLAND SAFARI                 ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , ,
512,C3594,TILCARA,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , ,
513,9323   ,CEBACO                        ,CSS13, , , , , , , , , ,CSS13.txt, , , , , , , , , ,
514,11367  ,SUBMARINE STRIPE              ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , ,
515,11576,WHEAT BORDER POSITIVE,FAS15,FAS15, , , , , , , , ,Fashion15.txt,Fashion15.txt, , , , , , , , ,
516,10448  ,OCHO RIOS II                  ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , ,
517,15683  ,WILD LINK                     ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , ,
518,15627  ,DUFFY                         ,EQ1,EQ1,EQ1,EQ1, , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , ,
519,14357,MERTZ STRIPE,AVA8,AVA8,AVA8,AVA8,AVA8, , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , ,
520,14525  ,GLENDALE                      ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , ,
521,14090  ,PERPETUA                      ,AVA12,EQ1,AVA12,AVA12,AVA12,AVA12,AVA12, , , ,Missing,eQ1.txt,Missing,Missing,Missing,Missing,Missing, , , ,
522,14222  ,TANJAY                        ,AVA10,AVA10, , , , , , , , ,AVA10.txt,AVA10.txt, , , , , , , , ,
523,13010  ,STEPPING OUT                  ,AVA8,AVA8, , , , , , , , ,AVA8.txt,AVA8.txt, , , , , , , , ,
524,11097  ,BORDA II                      ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , ,
525,7911,RASTINI,DEC59/3,DEC59/3,DEC59/3, , , , , , , ,Decorflair 59-3.txt,Decorflair 59-3.txt,Decorflair 59-3.txt, , , , , , , ,
526,C5737  ,UFFIZE                        ,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , ,
527,92379  ,DALLAS CHECK                  ,NC,NC, , , , , , , , ,Missing,Missing, , , , , , , , ,
528,16684  ,TB ATELIER                    ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
529,10566  ,BUSIER                        ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , ,
530,12069  ,SWIVEL                        ,AVA8,AVA8,AVA8,AVA8,AVA8, , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , ,
531,14781  ,DRAMA                         ,EQ1,EQ1,EQ1,EQ1,EQ1, , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , ,
532,A0641,SATIN STRIPE,AVA8, , , , , , , , , ,AVA8.txt, , , , , , , , , ,
533,A2145,CHAMOIS,FAS15,FAS15, , , , , , , , ,Fashion15.txt,Fashion15.txt, , , , , , , , ,
534,C5391,INCOGNITO,FAS15,FAS15, , , , , , , , ,Fashion15.txt,Fashion15.txt, , , , , , , , ,
535,16879  ,DAISY PAISLEY                 ,EQ1,EQ1,EQ1, , , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , , ,
536,16619  ,EARTHLY PASSION               ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
537,16195,REGISTRY,EQ1,EQ1, , , , , , , , ,eQ1.txt,eQ1.txt, , , , , , , , ,
538,16448  ,AUTHENTICA                    ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
539,14017,PITTSBURGH BUTTERFLY,FAS15,FAS15,FAS15,FAS15,FAS15,FAS15, , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , ,
540,14768  ,NEW WEAVE                     ,AVA12,AVA12,AVA12,EQ1, , , , , , ,Missing,Missing,Missing,eQ1.txt, , , , , , ,
541,12103  ,TOPSAIL                       ,AVA8,AVA8,AVA8,AVA8, , , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , , ,
542,12025,ORASTIE,AVA8,AVA8, , , , , , , , ,AVA8.txt,AVA8.txt, , , , , , , , ,
543,11645  ,LA PORTE                      ,AVA8,AVA8, , , , , , , , ,AVA8.txt,AVA8.txt, , , , , , , , ,
544,10079  ,VINYASA                       ,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13, , , , ,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt, , , , ,
545,12739  ,LATITUDE                      ,AVA8,AVA8, , , , , , , , ,AVA8.txt,AVA8.txt, , , , , , , , ,
546,13581  ,RAINTREE                      ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , ,
547,13269  ,LADD                          ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , ,
548,C5546  ,BIFF                          ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
549,C6097  ,BERETTA                       ,FAS15,FAS15, , , , , , , , ,Fashion15.txt,Fashion15.txt, , , , , , , , ,
550,C5808  ,CHOBE                         ,FAS15,FAS15,FAS15, , , , , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , , , , ,
551,A3725  ,CENT'ANNI II                  ,FAS15,FAS15,FAS15,FAS15,FAS15, , , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , , ,
552,A6588  ,TONDELAYO                     ,DEC59,DEC59,DEC59,DEC59, , , , , , ,Missing,Missing,Missing,Missing, , , , , , ,
553,9727   ,ASTERION                      ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , ,
554,9842   ,RUTHERFORD                    ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , ,
555,9340   ,ROY TEX                       ,K2, , , , , , , , , ,K2B.txt, , , , , , , , , ,
556,8879   ,BIRDS HILL                    ,DEC59/5,DEC59/5,DEC59/5,DEC59/5,DEC59/5,DEC59/5, , , , ,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt,Decorflair 59-5.txt, , , , ,
557,8739   ,BOSA STRIAE                   ,FAS15, , , , , , , , , ,Fashion15.txt, , , , , , , , , ,
558,7870   ,SALMAGUNDI II                 ,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13, , , , ,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt, , , , ,
559,X7934  ,SHANTUNG LINEN                ,CSS13,CSS13,CSS13,CSS13,CSS13, , , , , ,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt, , , , , ,
560,A4786  ,DUNGAREE                      ,NC,NC, , , , , , , , ,Missing,Missing, , , , , , , , ,
561,C7108,IOLANA TEXTURE,DEC59/3, , , , , , , , , ,Decorflair 59-3.txt, , , , , , , , , ,
562,12932  ,EDISTO                        ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , ,
563,13003  ,DUET                          ,FAS16,FAS16,FAS16,FAS15, , , , , , ,Missing,Missing,Missing,Fashion15.txt, , , , , , ,
564,15375  ,MODERN MAZE                   ,EQ1,EQ1,EQ1,EQ1,EQ1, , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , ,
565,14922  ,BLUFF                         ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
566,16948  ,BW RAFFLES                    ,EQ1,EQ1,EQ1,EQ1,EQ1, , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , ,
567,C6760  ,TIZA II                       ,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13, , ,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt, , ,
568,17020  ,SEA FLOOR                     ,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
569,16804  ,TB SOMA                       ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , ,
570,16840  ,NFL SEAHAWKS                  ,EQ1,EQ1,EQ1,EQ1,EQ1, , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , ,
571,17073,PRETTY HIBISCUS,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
572,16847  ,NFL BEARS                     ,EQ1,EQ1,EQ1, , , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , , ,
573,16912  ,RL PETITE PALMIER             ,NC, , , , , , , , , ,Missing, , , , , , , , , ,
574,200,DIGITAL PRODUCTION PAPER,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
575,D1,AIRDYE CONTRAST,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
576,16030  ,HALEAKALA                     ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , ,
577,11103  ,INDIGO FLORAL                 ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,Boost, , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,Missing, , ,
578,13003,DUET,FAS16,FAS16,FAS16,FAS15, , , , , , ,Missing,Missing,Missing,Fashion15.txt, , , , , , ,
579,15466  ,SINCERITY                     ,AVA12, , , , , , , , , ,Missing, , , , , , , , , ,
580,16692  ,TB GLOW DOT NEGATIVE          ,EQ1,EQ1,EQ1, , , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , , ,
581,16693  ,TB GLOW DOT POSITIVE          ,EQ1,EQ1,EQ1, , , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , , ,
582,16945  ,WINNING STRIPE                ,EQ1, , , , , , , , , ,eQ1.txt, , , , , , , , , ,
583,8561   ,MICHAEL STRIPE                ,FAS15,FAS15,FAS15,FAS15, , , , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , , , ,
584,92325,HERO STRIPE II,FAS15,FAS15, , , , , , , , ,Fashion15.txt,Fashion15.txt, , , , , , , , ,
585,9334,LITTLE DOTS II,FAS15,FAS15,FAS15,FAS15,FAS15, , , , , ,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt,Fashion15.txt, , , , , ,
586,15750  ,TOPSY PAISLEY                 ,EQ1, , , , , , , , , ,eQ1.txt, , , , , , , , , ,
587,16937  ,TAKISADA CHECK                ,EQ1,EQ1,EQ1,EQ1,EQ1, , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , ,
588,16691  ,CALYPSO ELEPHANT              ,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
589,16641  ,CALYPSO IKAT SKIES            ,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
590,C6326  ,DRIFT II                      ,TP-NEW,TP-NEW,TP-NEW,TP-NEW, , , , , , ,Missing,Missing,Missing,Missing, , , , , , ,
591,10432  ,MADNESS                       ,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8,AVA8, , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , ,
592,16841  ,NFL 49ERS                     ,EQ1,EQ1,EQ1,EQ1,EQ1, , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , ,
593,17022  ,CRABS                         ,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
594,15308  ,PALAU                         ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , ,
595,17016  ,CHECKS                        ,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
596,14065  ,WESTWOOD                      ,AVA11,AVA11,AVA11,AVA11,AVA11,AVA11,AVA11, , , ,Missing,Missing,Missing,Missing,Missing,Missing,Missing, , , ,
597,16915  ,RL CASHMERE                   ,NC, , , , , , , , , ,Missing, , , , , , , , , ,
598,X7994  ,SATIN ALESSI                  ,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
599,C6098  ,SEPHIA IV                     ,NC,NC, , , , , , , , ,Missing,Missing, , , , , , , , ,
600,16798  ,PETITE CHECK                  ,EQ1,EQ1,EQ1,EQ1, , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , ,
601,16934  ,BETWIX                        ,EQ1,EQ1,EQ1,EQ1, , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , ,
602,17072,CORE PINEAPPLE,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
603,A2244  ,ALENCON                       ,NC, , , , , , , , , ,Missing, , , , , , , , , ,
604,12388,HAYES,AVA12,AVA12,AVA12,AVA12,AVA12,AVA12, , , , ,Missing,Missing,Missing,Missing,Missing,Missing, , , , ,
605,16850  ,NFL EAGLES                    ,EQ1,EQ1,EQ1,EQ1, , , , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , , , ,
606,17081,PINK HAWAIIAN,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
607,12648  ,WOMACK                        ,AVA8,AVA8,AVA8, , , , , , , ,AVA8.txt,AVA8.txt,AVA8.txt, , , , , , , ,
608,17017  ,SUNGLASSES                    ,Missing, , , , , , , , , ,Missing, , , , , , , , , ,
609,8963   ,WOODROW                       ,CSS13,CSS13,CSS13, , , , , , , ,CSS13.txt,CSS13.txt,CSS13.txt, , , , , , , ,
610,8476   ,CALVARINO III                 ,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13,CSS13, , , ,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt,CSS13.txt, , , ,
611,14677  ,MAREA                         ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , , ,
612,15390  ,FLOOR SHOW                    ,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1,EQ1, , , ,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt,eQ1.txt, , , ,
613,14480  ,GO EAST                       ,AVA8,AVA8,AVA8,AVA8,AVA8, , , , , ,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt,AVA8.txt, , , , , ,
614,16845  ,NFL RAIDERS                   ,EQ1,EQ1, , , , , , , , ,eQ1.txt,eQ1.txt, , , , , , , , ,
